"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 08 21:19:45 GMT 2024","Thu Feb 08 21:19:45 GMT 2024","189","Business loan application for new users after sign up","Sole Trader Business Loan","","","","Get Customer Loans Application",""
"failed","Thu Feb 08 21:16:14 GMT 2024","Thu Feb 08 21:16:14 GMT 2024","178","Savings application for existing customer","Fixed Deposit Savings","","","","Fixed Deposit Savings- Empty BVN",""
"failed","Thu Feb 08 21:19:21 GMT 2024","Thu Feb 08 21:19:22 GMT 2024","344","Savings application for new user after sign up","Fixed Deposit","","","","Validate Account",""
"passed","Thu Feb 08 21:19:31 GMT 2024","Thu Feb 08 21:19:31 GMT 2024","178","Loan application for new user before sign up","Quick Loans","","","","Get Customer Loans Application",""
"passed","Thu Feb 08 21:19:11 GMT 2024","Thu Feb 08 21:19:11 GMT 2024","189","Forgot password","","","","","Forgot password - Invalid Email",""
"passed","Thu Feb 08 21:19:44 GMT 2024","Thu Feb 08 21:19:44 GMT 2024","193","Business loan application for new users after sign up","Sole Trader Business Loan","","","","Validate Account",""
"passed","Thu Feb 08 21:19:34 GMT 2024","Thu Feb 08 21:19:34 GMT 2024","180","Loans application for new user after sign up","PayDay Loans","","","","Activate Account - New User",""
"passed","Thu Feb 08 21:16:25 GMT 2024","Thu Feb 08 21:16:25 GMT 2024","162","Loans application for existing customer","Personal Loans","Consumer Loans","","","Consumer Loan - Submit Loan-Without Firstname",""
"failed","Thu Feb 08 21:19:25 GMT 2024","Thu Feb 08 21:19:26 GMT 2024","185","Savings application for new user after sign up","Personal Savings","","","","Validate Account",""
"failed","Thu Feb 08 21:16:22 GMT 2024","Thu Feb 08 21:16:22 GMT 2024","177","Loans application for existing customer","Personal Loans","Payday loans","","","PayDay  Loan - Submit Loan Without BankAccountName",""
"passed","Thu Feb 08 21:16:00 GMT 2024","Thu Feb 08 21:16:00 GMT 2024","187","Auth","","","","","Auth - Empty password",""
"passed","Thu Feb 08 21:19:46 GMT 2024","Thu Feb 08 21:19:49 GMT 2024","3012","Fixed deposit for naira compare Sprint APIs","","","","","Customer application listing page",""
"failed","Thu Feb 08 21:18:58 GMT 2024","Thu Feb 08 21:18:58 GMT 2024","214","Get user profile","","","","","User profile",""
"failed","Thu Feb 08 21:19:26 GMT 2024","Thu Feb 08 21:19:26 GMT 2024","162","Savings application for new user after sign up","Personal Savings","","","","Login -  successful",""
"failed","Thu Feb 08 21:19:07 GMT 2024","Thu Feb 08 21:19:07 GMT 2024","158","Credit score status","","","","","Credit Score Status - No Auth",""
"passed","Thu Feb 08 21:18:59 GMT 2024","Thu Feb 08 21:18:59 GMT 2024","163","Get user profile","","","","","User profile - Mismatched Auth",""
"passed","Thu Feb 08 21:16:18 GMT 2024","Thu Feb 08 21:16:18 GMT 2024","164","Savings application for existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Empty Gender",""
"failed","Thu Feb 08 21:19:26 GMT 2024","Thu Feb 08 21:19:26 GMT 2024","173","Savings application for new user after sign up","Personal Savings","","","","Submit Personal savings Application Copy",""
"passed","Thu Feb 08 21:16:16 GMT 2024","Thu Feb 08 21:16:16 GMT 2024","160","Savings application for existing customer","Children Savings","Children Savings Application","","","Children Savings Application- Empty Email Address",""
"passed","Thu Feb 08 21:16:02 GMT 2024","Thu Feb 08 21:16:02 GMT 2024","173","Auth","","","","","Refresh token - no auth token",""
"failed","Thu Feb 08 21:19:50 GMT 2024","Thu Feb 08 21:19:51 GMT 2024","967","Fixed deposit for naira compare Sprint APIs","","","","","Download customer app pdf",""
"failed","Thu Feb 08 21:19:38 GMT 2024","Thu Feb 08 21:19:39 GMT 2024","173","Loans application for new user after sign up","Consumer Loans","","","","Validate Account",""
"passed","Thu Feb 08 21:16:24 GMT 2024","Thu Feb 08 21:16:24 GMT 2024","174","Loans application for existing customer","Personal Loans","Quick Loans","","","Quick Loan - Submit Loan without EmailAddress",""
"passed","Thu Feb 08 21:18:58 GMT 2024","Thu Feb 08 21:18:59 GMT 2024","248","Get user profile","","","","","User profile - Invalid Customer ID",""
"passed","Thu Feb 08 21:16:19 GMT 2024","Thu Feb 08 21:16:19 GMT 2024","160","Savings application for existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Empty PersonalDetailIdtypeFileSystemId is required",""
"failed","Thu Feb 08 21:19:16 GMT 2024","Thu Feb 08 21:19:16 GMT 2024","183","Savings application for new user before sign up","Fixed Deposit","","","","Get Customer Fixed Saving Application",""
"passed","Thu Feb 08 21:18:59 GMT 2024","Thu Feb 08 21:18:59 GMT 2024","174","Get user profile","","","","","User profile - No Customer ID",""
"failed","Thu Feb 08 21:16:02 GMT 2024","Thu Feb 08 21:16:02 GMT 2024","193","Auth","","","","","Refresh - successful",""
"failed","Thu Feb 08 21:19:18 GMT 2024","Thu Feb 08 21:19:18 GMT 2024","169","Savings application for new user before sign up","Personal Savings","","","","Submit Personal Savings Application",""
"failed","Thu Feb 08 21:19:13 GMT 2024","Thu Feb 08 21:19:13 GMT 2024","172","Reset password","","","","","Reset Password - Invalid Email",""
"passed","Thu Feb 08 21:16:03 GMT 2024","Thu Feb 08 21:16:03 GMT 2024","194","Auth","","","","","Oauth - email not found",""
"failed","Thu Feb 08 21:19:33 GMT 2024","Thu Feb 08 21:19:33 GMT 2024","167","Loan application for new user before sign up","Consumer Loans","","","","Validate Account",""
"passed","Thu Feb 08 21:17:20 GMT 2024","Thu Feb 08 21:18:06 GMT 2024","45630","Blog post","","","","","Blog Post - Category slug",""
"passed","Thu Feb 08 21:19:39 GMT 2024","Thu Feb 08 21:19:41 GMT 2024","1536","Business loan application for new users after sign up","SME Business Loan","","","","Register New User",""
"passed","Thu Feb 08 21:19:22 GMT 2024","Thu Feb 08 21:19:23 GMT 2024","987","Savings application for new user after sign up","Children Savings","","","","Register New User",""
"passed","Thu Feb 08 21:16:18 GMT 2024","Thu Feb 08 21:16:18 GMT 2024","161","Savings application for existing customer","Personal Savings","Personal Savings Application Copy","","","Personal Savings Application- Email Address",""
"failed","Thu Feb 08 21:19:26 GMT 2024","Thu Feb 08 21:19:26 GMT 2024","163","Savings application for new user after sign up","Personal Savings","","","","Get Customer Personal saving Application",""
"failed","Thu Feb 08 21:19:39 GMT 2024","Thu Feb 08 21:19:39 GMT 2024","163","Loans application for new user after sign up","Consumer Loans","","","","Submit Loan Application",""
"passed","Thu Feb 08 21:19:14 GMT 2024","Thu Feb 08 21:19:14 GMT 2024","231","Reset password","","","","","Reset Password - Empty RetypePassword",""
"failed","Thu Feb 08 21:19:37 GMT 2024","Thu Feb 08 21:19:37 GMT 2024","156","Loans application for new user after sign up","Quick Loans","","","","Get Customer Loans Application",""
"passed","Thu Feb 08 21:16:21 GMT 2024","Thu Feb 08 21:16:21 GMT 2024","176","Loans application for existing customer","Personal Loans","Payday loans","","","PayDay  Loan - Submit Loan Without FirstName",""
"passed","Thu Feb 08 21:19:31 GMT 2024","Thu Feb 08 21:19:31 GMT 2024","181","Loan application for new user before sign up","Quick Loans","","","","Activate Account - New User",""
